GreedyAgent,-754,2854,358.04009437561035
GreedyAgent,1442,618,114.40420150756836
GreedyAgent,-2522,4632,564.1460418701172
GreedyAgent,796,1264,179.34632301330566
GreedyAgent,1415,615,108.97183418273926
GreedyAgent,1541,559,104.27737236022949
GreedyAgent,1024,1116,172.35207557678223
GreedyAgent,1437,703,118.92986297607422
GreedyAgent,353,1747,234.53664779663086
GreedyAgent,826,1224,176.46312713623047
GreedyAgent,1263,787,125.33998489379883
GreedyAgent,851,1249,181.87451362609863
GreedyAgent,165,1995,272.60518074035645
GreedyAgent,1207,903,142.72642135620117
GreedyAgent,200,1920,259.5357894897461
GreedyAgent,-974,3014,372.79248237609863
GreedyAgent,1224,816,128.32927703857422
