DepthSearchAgent,860,1280,464.86425399780273
DepthSearchAgent,255,1835,581.0873508453369
DepthSearchAgent,534,1556,552.9685020446777
DepthSearchAgent,744,1376,374.85575675964355
DepthSearchAgent,251,1879,509.48333740234375
DepthSearchAgent,351,1749,501.2238025665283
DepthSearchAgent,-397,2467,727.3759841918945
DepthSearchAgent,647,1453,549.5162010192871
DepthSearchAgent,677,1433,518.1388854980469
DepthSearchAgent,568,1502,611.9544506072998
DepthSearchAgent,403,1647,587.4207019805908
DepthSearchAgent,748,1322,485.7621192932129
DepthSearchAgent,573,1547,628.4384727478027
DepthSearchAgent,509,1571,568.7704086303711
DepthSearchAgent,-32,2112,721.1756706237793
DepthSearchAgent,150,1930,572.8583335876465
DepthSearchAgent,571,1519,665.1067733764648
DepthSearchAgent,686,1474,478.3768653869629
DepthSearchAgent,547,1513,512.169599533081
DepthSearchAgent,460,1630,599.2858409881592
DepthSearchAgent,561,1459,482.73468017578125
DepthSearchAgent,231,1899,570.9283351898193
DepthSearchAgent,305,1805,526.4317989349365
DepthSearchAgent,-189,2249,628.2494068145752
DepthSearchAgent,693,1387,429.4588565826416
DepthSearchAgent,629,1531,544.4107055664062
DepthSearchAgent,363,1717,641.4163112640381
DepthSearchAgent,-645,2715,623.2860088348389
DepthSearchAgent,584,1566,619.3523406982422
DepthSearchAgent,741,1359,492.0847415924072
DepthSearchAgent,-167,2247,561.4862442016602
DepthSearchAgent,805,1405,564.3260478973389
DepthSearchAgent,465,1615,470.3512191772461
DepthSearchAgent,723,1377,455.43384552001953
DepthSearchAgent,746,1314,514.777660369873
DepthSearchAgent,431,1679,520.2572345733643
DepthSearchAgent,161,1899,512.9785537719727
DepthSearchAgent,-336,2366,459.75208282470703
DepthSearchAgent,589,1511,495.96691131591797
DepthSearchAgent,563,1577,567.119836807251
DepthSearchAgent,549,1591,513.4661197662354
DepthSearchAgent,-117,2217,665.6522750854492
DepthSearchAgent,117,1933,573.2593536376953
DepthSearchAgent,200,1850,576.3740539550781
DepthSearchAgent,337,1763,528.287410736084
DepthSearchAgent,547,1613,571.8955993652344
DepthSearchAgent,917,1193,467.6666259765625
DepthSearchAgent,521,1599,507.65466690063477
DepthSearchAgent,506,1534,428.0104637145996
DepthSearchAgent,108,1932,545.9551811218262
