BreadthSearchAgent,1841,199,113.29436302185059
BreadthSearchAgent,1854,186,108.81209373474121
BreadthSearchAgent,1909,191,114.36891555786133
BreadthSearchAgent,1817,203,118.65973472595215
BreadthSearchAgent,1921,209,126.43098831176758
BreadthSearchAgent,1916,214,131.08396530151367
BreadthSearchAgent,1856,204,119.38238143920898
BreadthSearchAgent,1895,215,127.72440910339355
BreadthSearchAgent,1903,197,123.12459945678711
BreadthSearchAgent,1952,198,131.64925575256348
BreadthSearchAgent,1876,214,134.2639923095703
BreadthSearchAgent,2032,198,116.22166633605957
BreadthSearchAgent,1940,200,120.79930305480957
BreadthSearchAgent,1953,207,170.9451675415039
BreadthSearchAgent,1918,192,117.43617057800293
BreadthSearchAgent,1926,194,115.71884155273438
BreadthSearchAgent,1959,211,125.52976608276367
BreadthSearchAgent,1974,206,124.45688247680664
BreadthSearchAgent,1933,217,134.13619995117188
BreadthSearchAgent,1919,201,122.47252464294434
BreadthSearchAgent,1874,186,110.54825782775879
BreadthSearchAgent,1863,187,114.76445198059082
BreadthSearchAgent,1871,209,123.55923652648926
BreadthSearchAgent,1910,180,104.12359237670898
BreadthSearchAgent,1912,198,125.8401870727539
BreadthSearchAgent,1881,209,133.91351699829102
BreadthSearchAgent,1897,203,120.5744743347168
BreadthSearchAgent,1904,206,124.27520751953125
BreadthSearchAgent,1888,192,127.1204948425293
BreadthSearchAgent,1846,214,120.14889717102051
BreadthSearchAgent,1963,197,114.85743522644043
BreadthSearchAgent,1892,218,142.83108711242676
BreadthSearchAgent,1894,206,134.81569290161133
BreadthSearchAgent,1815,215,132.37428665161133
BreadthSearchAgent,1917,203,125.54192543029785
BreadthSearchAgent,1913,207,143.88036727905273
BreadthSearchAgent,1849,211,126.29389762878418
BreadthSearchAgent,1947,203,135.26487350463867
BreadthSearchAgent,1899,201,159.29007530212402
BreadthSearchAgent,1856,204,181.01954460144043
BreadthSearchAgent,1873,207,143.63741874694824
BreadthSearchAgent,1884,186,109.55929756164551
BreadthSearchAgent,1892,218,119.87185478210449
BreadthSearchAgent,1907,223,137.6206874847412
BreadthSearchAgent,1927,183,108.01982879638672
BreadthSearchAgent,1865,195,164.64710235595703
BreadthSearchAgent,1954,196,115.33689498901367
BreadthSearchAgent,1877,213,121.72102928161621
BreadthSearchAgent,1910,210,123.44956398010254
BreadthSearchAgent,1912,198,117.09260940551758
BreadthSearchAgent,1897,203,111.70768737792969
BreadthSearchAgent,1934,206,117.25926399230957
BreadthSearchAgent,1940,200,112.32829093933105
BreadthSearchAgent,1874,216,162.91332244873047
BreadthSearchAgent,1891,199,139.53185081481934
BreadthSearchAgent,1916,204,128.2031536102295
BreadthSearchAgent,1927,203,187.09349632263184
BreadthSearchAgent,1888,212,131.67214393615723
BreadthSearchAgent,1867,203,136.68036460876465
BreadthSearchAgent,1895,205,141.75176620483398
BreadthSearchAgent,1891,219,141.00027084350586
BreadthSearchAgent,1871,199,115.59081077575684
BreadthSearchAgent,1839,211,131.81424140930176
BreadthSearchAgent,1864,206,177.11257934570312
BreadthSearchAgent,1912,208,118.93987655639648
BreadthSearchAgent,1881,199,116.41764640808105
BreadthSearchAgent,1871,209,130.05781173706055
BreadthSearchAgent,1877,203,178.99274826049805
BreadthSearchAgent,1892,198,122.13540077209473
BreadthSearchAgent,1967,193,117.55871772766113
BreadthSearchAgent,1866,194,130.22971153259277
BreadthSearchAgent,1906,184,110.38041114807129
BreadthSearchAgent,1820,200,110.84342002868652
BreadthSearchAgent,1918,212,131.0412883758545
BreadthSearchAgent,1915,195,117.64168739318848
BreadthSearchAgent,1866,194,112.49041557312012
BreadthSearchAgent,1870,210,122.3444938659668
BreadthSearchAgent,1953,207,127.45857238769531
BreadthSearchAgent,1884,196,112.66350746154785
BreadthSearchAgent,1867,203,122.78199195861816
BreadthSearchAgent,1947,203,120.697021484375
BreadthSearchAgent,1896,204,114.00604248046875
BreadthSearchAgent,1886,194,116.06621742248535
BreadthSearchAgent,2010,200,114.25352096557617
BreadthSearchAgent,1860,220,127.17628479003906
BreadthSearchAgent,1890,210,119.60554122924805
BreadthSearchAgent,1871,189,114.38274383544922
BreadthSearchAgent,1921,189,112.49327659606934
BreadthSearchAgent,1856,204,118.46446990966797
BreadthSearchAgent,1830,200,115.63491821289062
BreadthSearchAgent,1894,206,130.39374351501465
BreadthSearchAgent,1938,202,118.26586723327637
BreadthSearchAgent,1935,205,121.71816825866699
BreadthSearchAgent,1898,202,126.7237663269043
BreadthSearchAgent,1851,199,143.60332489013672
BreadthSearchAgent,1853,197,158.7982177734375
BreadthSearchAgent,1901,199,190.24324417114258
BreadthSearchAgent,1960,200,157.27686882019043
BreadthSearchAgent,1913,197,172.79434204101562
BreadthSearchAgent,1922,198,128.93366813659668
BreadthSearchAgent,1841,199,184.43870544433594
BreadthSearchAgent,1854,186,141.11948013305664
